bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,listing_sub_type.is_bankOwned,datePriceChanged,priceChange,priceReduction,newConstructionType,listing_sub_type.is_newHome,unit,group_type,priceSuffix,providerListingID,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
3.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/45d175ed10e3b7e280990582a4b1f838-p_e.jpg,False,True,False,False,False,False,False,29.864601,2065.0,-95.20363,sqft,4630.428,259000.0,259000.0,1949.0,False,TX,12811 Windy Summer Ln,238885.0,118590000,258400.0,77044,84038248,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d103581d1bd602f6bcb3f0236f54e76d-p_e.jpg,False,True,False,False,False,False,False,29.829945,1645.0,-95.3968,sqft,1729.332,339990.0,339990.0,1709.0,False,TX,227 Noras Ln,10950.0,120497000,,77022,27878114,,,,,,BUILDER_SPEC,True,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f3666fcf5eed5275db0a1e2c017051bb-p_e.jpg,False,True,False,False,False,False,False,29.654985,1854.0,-95.36979,sqft,7000.092,269900.0,269900.0,2299.0,False,TX,3623 Rockingham St,294859.0,120497000,268900.0,77051,97624857,True,,,,,,,,,,,,,,
3.0,2.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/338d9e284b194ffb47bd31a4d99d43db-p_e.jpg,False,True,False,False,False,False,False,29.745598,2170.0,-95.50278,sqft,2287.0,650000.0,650000.0,2798.0,False,TX,7602 Del Monte Dr,557314.0,121713000,647300.0,77063,28106151,True,,,,,,,,,,,,,,
3.0,2.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/1a5a93212ab941ce5eeabc214aa5fdeb-p_e.jpg,False,True,False,False,False,False,False,29.879345,1646.0,-95.47627,sqft,3445.0,179000.0,179000.0,1749.0,False,TX,7838 Challie Ln,193562.0,123867000,177600.0,77088,28194475,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/91aac3d4235333eaab6cecdcb11e58de-p_e.jpg,False,True,False,False,False,False,False,29.807129,2428.0,-95.14024,sqft,4948.416,199000.0,199000.0,2199.0,False,TX,1715 Mickle Creek Dr,295786.0,124465000,200400.0,77049,84059422,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e9569ec08bcd9a87112a5ab776015e8f-p_e.jpg,False,True,False,False,False,False,False,29.642387,1367.0,-95.488655,sqft,8398.368,299900.0,299900.0,1729.0,False,TX,5741 Alvarado Dr,274562.0,125777000,300600.0,77035,28048280,True,,,,,,,,,,,,,,
5.0,5.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3f39d68e261b1f391559285cc559dcbf-p_e.jpg,False,True,False,False,False,False,False,29.749666,3300.0,-95.47682,acres,0.33149999999999996,1020000.0,1020000.0,6306.0,False,TX,5667 San Felipe St,663453.0,127936000,1017800.0,77056,27963871,True,,1715324400000.0,-30000.0,"$30,000 (May 10)",,,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/42f3692ea1776b9b86f89f8a5322c52f-p_e.jpg,False,True,False,True,False,False,False,29.85213,1167.0,-95.24491,,,229990.0,229990.0,1371.0,False,TX,"Pine Plan, Robins Landing",,129498000,228100.0,77078,2060004695,,,1682665200000.0,-38000.0,,BUILDER_PLAN,True,# 63AGEW,BUILDER_COMMUNITY,+,29938757,,,,
6.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cf98001e0006eec73e49718f33514d45-p_e.jpg,False,True,False,False,False,False,False,29.807219,3381.0,-95.40025,sqft,3275.712,1199990.0,1199990.0,7769.0,False,TX,219 W 23rd St,,130310000,1199400.0,77008,345359129,,,1717311600000.0,-90010.0,"$90,010 (Jun 2)",BUILDER_SPEC,True,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.813615798950195,-95.28646087646484&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7WGAp7H2WWd4l8nEejFn7Yhs4Rw=",False,True,False,False,False,False,False,29.813616,1645.0,-95.28646,sqft,6120.18,236936.0,236936.0,1180.0,False,TX,7806 Sandy St,151724.0,130430000,238600.0,77028,27774726,True,,,,,,,,,,,,,,
6.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5a789ba9ab06740d596ffa24c24bd043-p_e.jpg,False,True,False,False,False,False,False,29.807384,3381.0,-95.40031,sqft,3275.712,1199990.0,1199990.0,7755.0,False,TX,221 W 23rd St,305600.0,130549000,1198600.0,77008,27759274,,,1717311600000.0,-90010.0,"$90,010 (Jun 2)",BUILDER_SPEC,True,,,,,,,,
0.0,,Houston,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/bb27352521215796dce241a7661c8c42-p_e.jpg,False,True,False,False,False,False,False,29.771095,,-95.33433,sqft,5000.688,169000.0,169000.0,1099.0,False,TX,0 Moses St,,131505000,,77020,2089917233,True,,,,,,,,,,,,,,
2.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a08b2ad51f3bf78f51e20c8b88633413-p_e.jpg,False,True,False,False,False,False,False,29.65293,,-95.37396,,,250000.0,250000.0,1400.0,False,TX,9518 Fairland Dr,138490.0,131744000,95400.0,77051,27991776,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/f1654fc65a2c5722940ce9531521aa7a-p_e.jpg,False,True,False,False,False,False,False,29.776249,,-95.34599,sqft,10001.376,480000.0,480000.0,1200.0,False,TX,1615 West St,180000.0,131862000,,77026,27752739,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9aa7ce95b434258c509db57931743fc7-p_e.jpg,False,True,False,False,False,False,False,29.747812,1540.0,-95.392555,sqft,5649.732,750000.0,750000.0,3350.0,False,TX,2405 Yoakum Blvd,638682.0,131863000,747200.0,77006,27756759,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,1,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.76926040649414,-95.47245788574219&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cohVVd46QMA3MxkhO8ffzdgYH9M=",False,True,False,False,False,False,False,29.76926,,-95.47246,acres,0.5985,1595000.0,1595000.0,7679.0,False,TX,5466 Briar Dr,1300000.0,133877000,1256900.0,77056,27890906,True,,,,,,,,,,,,,,
2.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a24aa4537e3ec46700ca9cb06087ad32-p_e.jpg,False,True,False,False,False,False,False,29.864964,1277.0,-95.29692,acres,0.2804,210000.0,210000.0,1550.0,False,TX,7339 Orlando St,126426.0,135336000,,77016,27995974,True,,1716966000000.0,-5000.0,"$5,000 (May 29)",,,,,,,,,,
0.0,,Houston,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/e20a4c16d81ba31939fb68adcaaa7c01-p_e.jpg,False,True,False,False,False,False,False,29.886969,,-95.15027,acres,4.8656,850000.0,850000.0,1499.0,False,TX,15015 Garrett Rd TRAILER 2,206830.0,136171000,299700.0,77044,27810577,True,,,,,,,Trailer 2,,,,,,,
5.0,6.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/113d5b13598fed91652a4d48bd92d304-p_e.jpg,False,True,False,False,False,False,False,29.650663,4666.0,-95.51145,sqft,9430.74,875000.0,875000.0,4900.0,False,TX,11815 Stallion Ln,591764.0,136173000,870700.0,77071,28276426,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/b3c1974d2a8b0308fa9e3a7d4023cb23-p_e.jpg,False,True,False,False,False,False,False,29.738039,1092.0,-95.611824,,,185000.0,185000.0,1074.0,False,TX,2379 Briarwest Blvd UNIT 24,169435.0,138319000,185800.0,77077,28223493,True,,,,,,,Unit 24,,,,,,,
3.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/950add6bad1cffd834a4fb1ecc91290e-p_e.jpg,False,True,False,False,False,False,False,29.763998,2691.0,-95.41995,sqft,2500.0,594000.0,594000.0,3394.0,False,TX,226 Birdsall St,595987.0,139026000,597100.0,77007,58668042,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/812b8d120386bd5d74311e84a269bf4a-p_e.jpg,False,True,False,False,False,False,False,29.5981,1913.0,-95.40443,sqft,2700.0,324990.0,324990.0,,False,TX,13421 Sombrero Cay Dr,,142367000,324700.0,77047,350437550,,,1716879600000.0,-17000.0,"$17,000 (May 28)",BUILDER_SPEC,True,,,,,,,,
3.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/892ad673da46407d675a00e4f0d0ff9f-p_e.jpg,False,True,False,False,False,False,False,29.753271,2820.0,-95.5775,acres,0.2937,479000.0,479000.0,3499.0,False,TX,1522 Haven Lock Dr,420923.0,144154000,487300.0,77077,28238566,True,,,,,,,,,,,Sun. 1-3:30pm,True,"[{'open_house_end': 1717972200000, 'open_house_start': 1717963200000}]",
3.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2be7c30cb50de87cdb87c3f45ed9e49e-p_e.jpg,False,True,False,True,False,False,False,29.63559,1727.0,-95.368996,,,308990.0,308990.0,1838.0,False,TX,"New Orleans Plan, Cloverdale",,145662000,308800.0,77047,343058136,,,1714978800000.0,2000.0,,BUILDER_PLAN,True,# 1T05O7,BUILDER_COMMUNITY,+,30327319,,,,
3.0,4.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2c8baaae96fd054400026bfc7e766467-p_e.jpg,False,True,False,False,False,False,False,29.98584,2384.0,-95.55136,sqft,8999.496,345000.0,345000.0,2199.0,False,TX,14622 Ravenhurst Ln,325764.0,156172000,348000.0,77070,28215290,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bce95a3b4a9111dba62262d90a707d25-p_e.jpg,False,True,False,False,False,False,False,29.665354,2226.0,-95.458885,acres,0.2575,459000.0,459000.0,2800.0,False,TX,10702 Brookbend Dr,418894.0,163040000,460000.0,77035,27991228,True,,,,,,,,,,,,,,
2.0,5.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7d604bdbae2b21708f49033133510948-p_e.jpg,False,True,False,False,False,False,False,29.834003,2529.0,-95.364296,acres,0.2851,469900.0,469900.0,2500.0,False,TX,631 Apache St,506529.0,163040000,467900.0,77022,97648805,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/baf8bc97952ed48207879c48b3925732-p_e.jpg,False,True,False,False,False,False,False,29.804739,1492.0,-95.32752,sqft,4874.364,365000.0,365000.0,2199.0,False,TX,4817 Los Angeles St,60375.0,168330000,362800.0,77026,97663112,,,,,,BUILDER_SPEC,True,,,,,,,,
2.0,3.0,Houston,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/baf8bc97952ed48207879c48b3925732-p_e.jpg,False,True,False,False,False,False,False,29.804739,1492.0,-95.32752,sqft,4874.364,365000.0,365000.0,2199.0,False,TX,4819 Los Angeles St,,168330000,362600.0,77026,2055271076,,,,,,BUILDER_SPEC,True,,,,,,,,
0.0,,Houston,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/f38f889e830e174cdaf71abc5ab30f77-p_e.jpg,False,True,False,False,False,False,False,29.881195,,-95.447174,acres,0.421,299700.0,299700.0,1749.0,False,TX,0 W Montgomery Rd,,168330000,,77088,2102245412,True,,1715842800000.0,-10300.0,"$10,300 (May 16)",,,,,,,,,,
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cf1e4b8989177e17989dea6e5be60110-p_e.jpg,False,True,False,False,False,False,False,29.672367,2037.0,-95.60739,sqft,7474.896,285000.0,285000.0,1994.0,False,TX,12807 Palm Desert Ln,251461.0,169282000,283500.0,77099,28212893,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/189efd606c1b6976f957102678fb43ac-p_e.jpg,False,True,False,False,False,False,False,29.814388,2924.0,-95.68979,sqft,7954.056,375000.0,375000.0,2600.0,False,TX,18615 Each Elm Way,400768.0,169759000,376100.0,77084,161423604,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8e7a8f00e7354c153623480b2fe3fa14-p_e.jpg,False,True,False,False,False,False,False,29.603868,1507.0,-95.24572,sqft,3070.98,199000.0,199000.0,1849.0,False,TX,9303 Kingsflower Cir,188800.0,170358000,198100.0,77075,28425625,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/6792883df23bba21e64d972dfd1e9c2a-p_e.jpg,False,True,False,False,False,False,False,29.774014,1134.0,-95.45838,acres,6.9874,174000.0,174000.0,1266.0,False,TX,353 N Post Oak Ln APT 828,200599.0,170475000,174000.0,77024,28291241,True,,,,,,,Apt 828,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dd43ab415f125109f403506ab85b4f1b-p_e.jpg,False,True,False,False,False,False,False,29.743973,2490.0,-95.59421,sqft,8394.012,519990.0,519990.0,2500.0,False,TX,2007 Willowlake Dr,558836.0,172501000,527600.0,77077,28297618,True,,,,,,,,,,,Thu. 5-8pm,True,"[{'open_house_end': 1717729200000, 'open_house_start': 1717718400000}]",
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/29b33d84cf764256475316bf5ff65478-p_e.jpg,False,True,False,False,False,False,False,29.629595,1770.0,-95.21546,sqft,3519.648,272000.0,272000.0,1999.0,False,TX,9051 Wald Rd,242573.0,175224000,,77034,62588494,True,,1715929200000.0,-2500.0,"$2,500 (May 17)",,,,,,,,,,1.0
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a6ff96dfb6b095ff064b12b3aacbc2c-p_e.jpg,False,True,False,False,False,False,False,29.69734,2143.0,-95.67472,sqft,6738.732,275000.0,275000.0,2100.0,False,TX,16338 Alametos Dr,255639.0,176899000,277700.0,77083,27579707,True,,,,,,,,,,,,,,
5.0,6.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/4e6f9fff1766d0214786515b50a5eca8-p_e.jpg,False,True,False,False,False,False,False,29.875458,2452.0,-95.425674,sqft,3640.0,489000.0,489000.0,,False,TX,8202-8202 8204 Knox,,177531000,,77088,351449631,,,,,,NEW_CONSTRUCTION_TYPE_OTHER,True,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bd5069ba986b461ec629ff85769f4d14-p_e.jpg,False,True,False,False,False,False,False,29.80728,2006.0,-95.35561,sqft,2500.344,449000.0,449000.0,2568.0,False,TX,5211 Gano St,,177770000,446000.0,77009,338063584,True,,,,,,,,,,,,,,
5.0,6.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/1e5993e16e7ff90f01d94ed54c87b40e-p_e.jpg,False,True,False,False,False,False,False,29.875599,2452.0,-95.42583,sqft,3640.0,479000.0,479000.0,,False,TX,8206 Knox #A-B,,179797000,,77088,351449427,,,,,,NEW_CONSTRUCTION_TYPE_OTHER,True,# A-B,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f13e25c04a53dd3c8525a6ff3be0a54f-p_e.jpg,False,True,False,True,False,False,False,29.614058,1746.0,-95.3784,,,308990.0,308990.0,,False,TX,"Bradley Plan, Cay Landing",,180347000,308700.0,77048,349643480,,,,,,BUILDER_PLAN,True,# UIARXY,BUILDER_COMMUNITY,+,30136466,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c7a020f84c41134d3cf7f59737b266ce-p_e.jpg,False,True,False,False,False,False,False,29.68619,1813.0,-95.50479,sqft,7150.0,287000.0,287000.0,1884.0,False,TX,6418 Indigo St,295691.0,180871000,286200.0,77074,28015314,True,,,,,,,,,,,,,,
2.0,2.0,Kingwood,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/706360ee15a9dab4ddb5efd7a7d7fa69-p_e.jpg,False,True,False,False,False,False,False,30.05607,956.0,-95.1851,acres,3.26,174900.0,174900.0,1081.0,False,TX,3305 Golden Trails Dr APT 208,160220.0,183366000,174800.0,77345,28481424,True,,,,,,,Apt 208,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.738039016723633,-95.61182403564453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=k7J3fd2WX2jTrtSaoswMJqP2vl8=",False,True,False,False,False,False,False,29.738039,1092.0,-95.611824,acres,2.9265,175000.0,175000.0,1014.0,False,TX,2379 Briarwest Blvd UNIT 22,160670.0,184917000,175400.0,77077,28223491,True,,,,,,,Unit 22,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/6089595d1e2a2af7e104b50ab0d0c081-p_e.jpg,False,True,False,False,False,False,False,29.654318,,-95.56572,sqft,3314.916,65000.0,65000.0,1489.0,False,TX,0 Sw Fwy,,185514000,,77007,341939386,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6af8d391e89389cd223c5f28d048bb73-p_e.jpg,False,True,False,False,False,False,False,29.783499,1824.0,-95.35407,sqft,1850.0,465000.0,465000.0,2749.0,False,TX,2401 Chapman St,102776.0,186346000,461500.0,77009,27765515,,,,,,BUILDER_SPEC,True,,,,,Sun. 1-3pm,True,"[{'open_house_end': 1717970400000, 'open_house_start': 1717963200000}]",
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/829ae92a8501c7f1fa5f1f3e58c5d560-p_e.jpg,False,True,False,False,False,False,False,29.931293,2658.0,-95.6207,sqft,6804.072,339500.0,339500.0,2500.0,False,TX,10734 Perigrine Dr,362027.0,186585000,340200.0,77065,28507915,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6fd8d08962d6a86ac40a77ec9639b997-p_e.jpg,False,True,False,False,False,False,False,29.927689,2411.0,-95.61692,acres,0.257,400000.0,400000.0,2364.0,False,TX,13019 Turnbridge Trl,349317.0,190689000,400600.0,77065,52411557,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f8f89195f729eb96167a8603d1fd764-p_e.jpg,False,True,False,False,False,False,False,29.833668,1693.0,-95.46465,sqft,7631.712,525000.0,525000.0,2375.0,False,TX,5014 Lido Ln,305593.0,191524000,524300.0,77092,27979550,True,,,,,,,,,,,,,,
1.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/4b9b7a3403b4eae17a4ab45dd9be3ea3-p_e.jpg,False,True,False,False,False,False,False,29.689848,804.0,-95.39093,acres,5.0936,127500.0,127500.0,1250.0,False,TX,2121 El Paseo St APT 1407,117227.0,191524000,126000.0,77054,28470920,True,,,,,,,Apt 1407,,,,,,,
3.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/0f5e31345a2184b7db850953a868fc6e-p_e.jpg,False,True,False,False,False,False,False,29.901505,1224.0,-95.31676,sqft,1260.0,154900.0,154900.0,1400.0,False,TX,12206 Northwood Forest Dr #3,28164.0,194027000,152400.0,77039,28248050,True,,1717225200000.0,34900.0,,,,# 3,,,,,,,
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/94c314c12ba1066ea6583b1c3411991b-p_e.jpg,False,True,False,False,False,False,False,29.829523,4169.0,-95.44447,sqft,7919.208,1450000.0,1450000.0,1500.0,False,TX,1730 Cheshire Ln,368808.0,194634000,1447300.0,77018,27911713,,,,,,BUILDER_SPEC,True,,,,,,,,
3.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.836450576782227,-95.5478515625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ISxnM4xUx2VFLVGk6qFM9SoyhrA=",False,True,False,False,False,False,False,29.83645,1356.0,-95.54785,sqft,2800.908,158000.0,158000.0,1794.0,False,TX,10254 Valleywood Dr,244178.0,195589000,159900.0,77041,28210667,True,,,,,,,,,,,,,,
1.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.90342903137207,-95.47714233398438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=0ZiVKTrU_7D0CfwDnjiGq8s6NRg=",False,True,False,False,False,False,False,29.903429,980.0,-95.47714,sqft,4482.324,150000.0,150000.0,1435.0,False,TX,5737 Killough St,48420.0,195949000,148100.0,77086,55474176,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/0311bb9f803b1983681c5a87f1b4dcd5-p_e.jpg,False,True,False,False,False,False,False,29.765099,1246.0,-95.55706,acres,15.4999,219990.0,219990.0,1599.0,False,TX,12633 Memorial Dr APT 140,192891.0,197016000,220500.0,77024,28296667,True,,,,,,,Apt 140,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.859416961669922,-95.27550506591797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GuIsHNMVFmghXshOhEKSyPNOfog=",False,True,False,False,False,False,False,29.859417,,-95.275505,sqft,7148.196,60000.0,60000.0,1550.0,False,TX,0 Madera Rd,,197137000,,77078,2102425401,True,,,,,,,,,,,,,,
4.0,4.0,Kingwood,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/744c22bdf23cfc770444f73ae7a08613-p_e.jpg,False,True,False,False,False,False,False,30.084333,3092.0,-95.17274,sqft,8102.16,475000.0,475000.0,2999.0,False,TX,3123 Willow Wood Trl,423965.0,197375000,476000.0,77345,52416733,True,,,,,,,,,,,,,,
2.0,5.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/11c2b5bd865496f5e8abf68aa82ac55b-p_e.jpg,False,True,False,False,False,False,False,29.910698,2228.0,-95.32927,sqft,6634.188,268000.0,268000.0,2264.0,False,TX,13123 Maete Ln,311798.0,197973000,269100.0,77039,28153950,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.81839942932129,-95.38426971435547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8ozoV62Vuj1lefXSrFqrYK8Xa3g=",False,True,False,False,False,False,False,29.8184,,-95.38427,sqft,5488.56,154599.0,154599.0,2500.0,False,TX,0 Cabell St,,199086000,,77022,2085585990,True,,,,,,,,,,,,,,
1.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/82201c0973de09649d713bc0ab7c97dd-p_e.jpg,False,True,False,False,False,False,False,29.74709,780.0,-95.44718,acres,5.7848,156000.0,156000.0,1244.0,False,TX,4040 San Felipe St APT 122,130582.0,199802000,153800.0,77027,28262820,True,,,,,,,Apt 122,,,,,,,
